1100792	1	1815000008000	1
1100792	1	1816001008000	3
1100792	1	2111001008000	1
1100792	1	2115001008000	1
1100818	1	0102000006000	1
1100818	1	0103000006000	1
1100818	1	0105000006000	1
1100818	1	0106000006000	2
1100818	1	0108000006000	1
1100818	1	0110130006000	1
1100818	1	0129000006000	1
1100818	1	0401091008000	2
1100818	1	0402001008000	1
1100818	1	0415001008000	2
1100818	1	1302001006000	2
1100818	1	1303001006000	3
1100818	1	1304081006000	1
1100818	1	1601001006000	11
1100818	1	1601091006000	12
1100818	1	1602001006000	7
1100818	1	1604001006000	16
1100818	1	1608001006000	7
1100818	1	1610001006000	1
1100818	1	1612001006000	2
1100818	1	1804081008000	2
1100818	1	1806001008000	1
1100818	1	1810281008000	1
1100818	1	1814000008000	1
1100818	1	2101091008000	1
1100818	1	2104081008000	1
1100875	1	0106000006000	2
1100875	1	0201090108000	3
1100875	1	0401001008000	4
1100875	1	0401091008000	1
1100875	1	0406001008000	1
1100875	1	1201271005000	6
1100875	1	2201000008000	31
1100875	1	2202001008000	2
1100875	1	2204000008000	1
1100875	1	2206000008000	2
1100883	1	0111000006000	4
1100883	1	0404001006000	1
1100883	1	1604001006000	6
1100883	1	1612001006000	1
1100883	1	1812000008000	2
1100883	1	2104001008000	4
1100883	1	2104081008000	1
1100883	1	2110131008000	1
1100883	1	2111001008000	1
1100883	1	2112001008000	2
1100883	1	2204000006000	4
1100966	1	0401001008000	5
1100966	1	0403001008000	6
1100966	1	0404001008000	12
1100966	1	0406001008000	5
1100966	1	0412001008000	6
1100966	1	0414001008000	7
1100966	1	1602001006000	4
1100966	1	1603001006000	4
1100966	1	1612001006000	2
1100966	1	2103001008000	2
1100966	1	2104001008000	12
1100966	1	2117001008000	2
1100966	1	2201000008000	5
1100966	1	2202001008000	8
1100966	1	2203000008000	7
1100966	1	2204000008000	5
1100966	1	2204080008000	4
1100966	1	2206000008000	2
1100966	1	2212000008000	4
1101014	1	0402001008000	1
1101014	1	0414001008000	1
1101014	1	2101001008000	1
1101014	1	2102001008000	1
1101014	1	2103001008000	1
1101022	1	0102000006000	1
1101022	1	0106000006000	1
1101022	1	1602001006000	3
1101022	1	1603001006000	1
1101022	1	1606001006000	3
1101022	1	1612001006000	1
1101022	1	1614001006000	1
1101022	1	2102001008000	6
1101022	1	2104001008000	2
1101022	1	2104081008000	4
1101022	1	2116001008000	1
1101022	1	2117001008000	4
1101022	1	2202001008000	4
1101022	1	2203000008000	2
1101022	1	2204080008000	2
1101048	1	1601001006000	10
1101048	1	1603001006000	23
1101048	1	1801001008000	1
1101048	1	1803001008000	2
1101048	1	2101091008000	2
1101048	1	2103001008000	4
1101048	1	2112001008000	1
1101097	1	2201000008000	1
1101097	1	2204000008000	1
1101097	1	2204080008000	1
1101204	1	1601091006000	5
1101204	1	1603001006000	2
1101204	1	2201000008000	1
1101204	1	2202001008000	2
1101204	1	2203000008000	2
1101204	1	2204000008000	1
1101220	1	0101090006000	4
1101220	1	0102000106000	1
1101220	1	0104000106000	1
1101220	1	0401001008000	1
1101220	1	0401091008000	1
1101220	1	0402001008000	4
1101220	1	0403001008000	1
1101220	1	0404001008000	1
1101220	1	0412001008000	1
1101220	1	0415001008000	3
1101220	1	1601001006000	1
1101220	1	1602001006000	2
1101220	1	1615000006000	2
1101220	1	1812000008000	1
1101220	1	1815000008000	1
1101220	1	2112001008000	2
1101220	1	2212000008000	2
1101261	1	0101090006000	1
1101261	1	0103000006000	7
1101261	1	0108000006000	1
1101261	1	0111000006000	1
1101261	1	0112000006000	3
1101261	1	0116000006000	1
1101261	1	0414001008000	1
1101261	1	0416001008000	1
1101261	1	1404081008000	2
1101261	1	1601091006000	2
1101261	1	1606001006000	1
1101261	1	2215000008000	1
1101311	1	2201000008000	1
1101311	1	2202001008000	2
1101378	1	0106000006000	1
1101378	1	0108000006000	1
1101378	1	0404101008000	1
1101378	1	0406001008000	1
1101378	1	1603001006000	7
1101378	1	1604001006000	2
1101378	1	1606001006000	3
1101378	1	1610001006000	1
1101378	1	1612001006000	1
1101378	1	1614001006000	1
1101378	1	1801000008000	1
1101378	1	1804101008000	6
1101378	1	1808001008000	1
1101378	1	1812000008000	2
1101378	1	1814000008000	1
1101378	1	2201000008000	4
1101378	1	2204000008000	1
1101378	1	2204080008000	1
1101378	1	2205001008000	5
1101378	1	2206000008000	4
1101378	1	2210280008000	1
1101378	1	2212000008000	2
1101402	1	0101000006000	1
1101402	1	0112000006000	1
1101402	1	1401001008000	1
1101402	1	1403001008000	1
1101402	1	1608001016000	1
1101402	1	1615000006000	3
1101444	1	0103000106000	1
1101444	1	1602001006000	1
1101444	1	1604001006000	1
1101444	1	1606001006000	1
1101444	1	1612001006000	1
1101444	1	2103001008000	1
1101444	1	2104001008000	1
1101444	1	2104081008000	1
1101485	1	0101000105000	1
1101485	1	0108000006000	1
1101485	1	0109000006000	1
1101485	1	0401091006000	1
1101485	1	0404001008000	5
1101485	1	0412001008000	1
1101485	1	0415001008000	1
1101485	1	1602001006000	11
1101485	1	1603001006000	6
1101485	1	1606001006000	4
1101485	1	1612001006000	4
1101485	1	1614001006000	4
1101485	1	1803001008000	1
1101485	1	1804001008000	1
1101485	1	1804101008000	1
1101485	1	1814000008000	1
1101485	1	2111001008000	1
1101485	1	2112001008000	1
1101485	1	2203000008000	1
1101485	1	2204000008000	2
1101485	1	2206000008000	5
1101519	1	0101000006000	3
1101519	1	0102000006000	1
1101519	1	0106000006000	4
1101519	1	0112000006000	1
1101519	1	0402001008000	1
1101519	1	1601001006000	5
1101519	1	1601091006000	11
1101519	1	1614001006000	1
1101519	1	2101091008000	1
1101519	1	2102001008000	1
1101568	1	0102000006000	2
1101568	1	0103000006000	1
1101568	1	0106000006000	1
1101568	1	0114000006000	1
1101568	1	1603001006000	4
1101568	1	1612001006000	4
1101568	1	1614001006000	7
1101568	1	1814000008000	6
1101568	1	2102001008000	4
1101568	1	2104001008000	1
1101568	1	2105001008000	1
1101568	1	2117001008000	1
1101618	1	0102000006000	2
1101618	1	0401091008000	1
1101618	1	0402001008000	17
1101618	1	0404001008000	3
1101618	1	0404101008000	2
1101618	1	0408001008000	16
1101618	1	0408001016000	1
1101618	1	0415001008000	7
1101618	1	0415001016000	2
1101618	1	1601001006000	4
1101618	1	1602001006000	6
1101618	1	2001000106000	2
1101675	1	1601091006000	2
1101675	1	1608001006000	18
1101675	1	2104081008000	1
1101683	1	0103000006000	3
1101683	1	0106000006000	1
1101683	1	0108000006000	2
1101683	1	2202001008000	1
1101683	1	2203000008000	1
1101683	1	2206000008000	1
1101758	1	0101020005000	1
1101758	1	0116000006000	2
1101758	1	0129000005000	2
1101758	1	0204080108000	1
1101758	1	0204150108000	2
1101758	1	0406001008000	1
1101758	1	0412001008000	1
1101758	1	0416001008000	1
1101758	1	1601001006000	3
1101758	1	1602001006000	1
1101758	1	1604001006000	1
1101758	1	1606001006000	5
1101758	1	1612001006000	8
1101758	1	1614001006000	1
1101758	1	1812000008000	1
1101758	1	2116001008000	1
1101790	1	0101090006000	2
1101790	1	0102000006000	4
1101790	1	0401001008000	2
1101790	1	0401091008000	2
1101790	1	1601001006000	6
1101790	1	1601091006000	2
1101790	1	1602001006000	7
1101790	1	1604001006000	2
1101790	1	1606001006000	2
1101790	1	1612001006000	1
1101790	1	1801000008000	8
1101790	1	1801001008000	9
1101790	1	1802000008000	2
1101790	1	1804000008000	1
1101790	1	1804101008000	1
1101790	1	1811320008000	8
1101790	1	1811321008000	2
1101790	1	2101001008000	1
1101790	1	2102001008000	3
1101790	1	2110131008000	1
1101790	1	2111001008000	1
1101790	1	2202001008000	7
1101790	1	2204080008000	2
1101790	1	2206000008000	3
1101790	1	2210280008000	1
1101824	1	1102000008000	2
1101824	1	1103000008000	2
1101824	1	1412001008000	2
1101824	1	1601001006000	3
1101824	1	1612001006000	2
1101824	1	1812000008000	2
1101824	1	2110131008000	3
1101824	1	2202001008000	1
1101824	1	2203000008000	2
1101824	1	2206000008000	1
1101824	1	2210280008000	2
1101832	1	0101000006000	2
1101832	1	0102000006000	6
1101832	1	1402001008000	1
1101832	1	1801001008000	3
1101832	1	1811321008000	1
1101832	1	2101001008000	2
1101832	1	2201000008000	7
1101832	1	2203000008000	1
1101832	1	2204080008000	1
1101832	1	2206000008000	6
1101865	1	0112000006000	18
1101865	1	1602001006000	1
1101865	1	1612001006000	7
1101865	1	1811320008000	3
1101865	1	2103001008000	2
1101865	1	2104001008000	5
1101865	1	2117001008000	1
1101949	1	0110130006000	1
1101949	1	0112000006000	1
1102046	1	0106000006000	1
1102046	1	0110130006000	1
1102046	1	0401001008000	4
1102046	1	0403001008000	2
1102046	1	0409001008000	2
1102046	1	0416001008000	1
1102046	1	2115001008000	3
1102053	1	0101250005000	1
1102053	1	0416001008000	1
1102053	1	1601001006000	1
1102053	1	1602001006000	1
1102053	1	1806001008000	1
1102053	1	2102001008000	2
1102053	1	2104001008000	1
1102079	1	0204150108000	2
1102079	1	1601001006000	3
1102079	1	1815001008000	2
1102129	1	0101090006000	1
1102129	1	0109000006000	1
1102129	1	0112000006000	3
1102129	1	0116000006000	1
1102129	1	0401001008000	1
1102129	1	1601091006000	1
1102129	1	1612001006000	1
1102152	1	0101090006000	1
1102152	1	0104000006000	1
1102152	1	0114000006000	2
1102152	1	0409001008000	2
1102152	1	1606001006000	1
1102152	1	1612001006000	1
1102152	1	2201000008000	7
1102152	1	2202001008000	10
1102152	1	2204000008000	2
1102186	1	1601001006000	1
1102186	1	1602001006000	2
1102186	1	1603001006000	2
1102186	1	1604001006000	2
1102236	1	0401001008000	1
1102244	1	0402001008000	1
1102244	1	0416001008000	3
1102293	1	0101000006000	3
1102293	1	0101000105000	1
1102293	1	0101040005000	2
1102293	1	0101090006000	3
1102293	1	0101120006000	1
1102293	1	0101250005000	3
1102293	1	0101340006000	1
1102293	1	0102000006000	7
1102293	1	0102000106000	1
1102293	1	0103000006000	7
1102293	1	0104000006000	5
1102293	1	0104000106000	2
1102293	1	0105000006000	19
1102293	1	0106000006000	13
1102293	1	0108000006000	4
1102293	1	0109000006000	3
1102293	1	0112000006000	2
1102293	1	0112000106000	1
1102293	1	0116000006000	1
1102293	1	0129000006000	1
1102293	1	0204060108000	1
1102293	1	0212000108000	1
1102293	1	0401001008000	5
1102293	1	0402001008000	17
1102293	1	0403001008000	20
1102293	1	0404001006000	2
1102293	1	0404001008000	26
1102293	1	0404101008000	3
1102293	1	0408001008000	6
1102293	1	0409001008000	2
1102293	1	0412001008000	7
1102293	1	1404081008000	2
1102293	1	1601091006000	2
1102293	1	1603001006000	1
1102293	1	1604001006000	11
1102293	1	1612001006000	4
1102293	1	2103001008000	5
1102293	1	2104001008000	6
1102293	1	2117001008000	4
1102293	1	2204000008000	1
1102293	1	2205001008000	3
1102301	1	0101170006000	11
1102301	1	0404001008000	2
1102301	1	0406001008000	2
1102301	1	1603001006000	1
1102301	1	1614001006000	1
1102327	1	0101000006000	2
1102327	1	0110130006000	44
1102327	1	1601001006000	1
1102327	1	2115001008000	1
1102392	1	0101000006000	3
1102392	1	0108000006000	4
1102392	1	0402001008000	1
1102392	1	0404101008000	2
1102392	1	1601091006000	1
1102392	1	1602001006000	2
1102392	1	1603001006000	2
1102392	1	1604001006000	1
1102392	1	1606001006000	1
1102392	1	1612001006000	2
1102392	1	1614001006000	1
1102392	1	1810281008000	1
1102418	1	1310131006000	1
1102418	1	1314001006000	1
1102426	1	0101090006000	20
1102426	1	0111000006000	1
1102459	1	0202040108000	1
1102459	1	0204150108000	15
1102459	1	2115001008000	1
1102459	1	2215000008000	2
1102483	1	1615001016000	2
1102491	1	0101250005000	5
1102491	1	1601001006000	5
1102491	1	1601091006000	1
1102491	1	1604001006000	1
1102491	1	1606001006000	2
1102491	1	1614001006000	2
1102491	1	1801001008000	3
1102491	1	1814001008000	3
1102491	1	2101001008000	2
1102491	1	2101091008000	1
1102491	1	2102001008000	15
1102491	1	2103001008000	3
1102491	1	2104001008000	2
1102491	1	2104081008000	9
1102491	1	2104101008000	3
1102491	1	2110131008000	2
1102491	1	2112001008000	3
1102491	1	2115001008000	3
1102491	1	2117001008000	3
1102533	1	0102000006000	1
1102533	1	0104000006000	1
1102533	1	0116000006000	1
1102541	1	0408001008000	1
1102541	1	2204000008000	1
1102673	1	1804001008000	2
1102673	1	2215000008000	1
1102699	1	0101250005000	1
1102699	1	0402001008000	1
1102699	1	0412001008000	1
1102699	1	1606001006000	1
1102715	1	0101120006000	1
1102715	1	0101210006000	1
1102780	1	0101090006000	1
1102780	1	0102000006000	3
1102780	1	0104000006000	3
1102780	1	0106000006000	3
1102780	1	0110130006000	3
1102780	1	0111000006000	3
1102780	1	0112000006000	3
1102780	1	0415001008000	1
1102780	1	1401001008000	8
1102780	1	1411321008000	1
1102780	1	1601091006000	5
1102780	1	1602001006000	8
1102780	1	1603001006000	3
1102780	1	1604001006000	12
1102780	1	1606001006000	5
1102780	1	1610001006000	3
1102780	1	1801000008000	8
1102780	1	1801001008000	6
1102780	1	1802001008000	1
1102780	1	1804000008000	3
1102780	1	1804001008000	2
1102780	1	1806001008000	1
1102780	1	1811321008000	2
1102780	1	1815000008000	1
1102780	1	2101001008000	10
1102780	1	2101091008000	3
1102780	1	2102001008000	1
1102780	1	2111001008000	5
1102780	1	2206000008000	1
1102780	1	2212000008000	1
1102806	1	0101000105000	1
1102806	1	0401001008000	1
1102806	1	0406001008000	1
1102806	1	1402001008000	1
1102806	1	1404081008000	1
1102806	1	1412001008000	1
1102806	1	1601001006000	2
1102806	1	1602001006000	1
1102806	1	1610001006000	1
1102806	1	1812000008000	1
1102806	1	2202001008000	1
1102806	1	2204080008000	1
1102806	1	2212000008000	2
1102822	1	1601091006000	2
1102822	1	1606001006000	1
1102822	1	1612001006000	1
1102822	1	1811320008000	1
1102822	1	1815001008000	2
1102822	1	2001090106000	1
1102822	1	2101091008000	1
1102822	1	2104081008000	1
1102822	1	2111001008000	1
1102822	1	2203000008000	3
1102822	1	2204080008000	8
1102822	1	2210280008000	1
1102822	1	2212000008000	1
1102822	1	2215000008000	1
1102863	1	1602001006000	1
1102863	1	1604001006000	3
1102863	1	1612001006000	1
1102863	1	1614001006000	1
1102947	1	0401001008000	1
1102947	1	1603001006000	2
1102947	1	1604001006000	2
1102947	1	1610001006000	1
1102947	1	1612001006000	2
1102988	1	0108000006000	7
1102988	1	0412001008000	1
1102996	1	0101250005000	1
1102996	1	0202040108000	1
1102996	1	0203040108000	2
1102996	1	0204150108000	25
1102996	1	0212000108000	1
1102996	1	1601001006000	1
1102996	1	1601091006000	2
1102996	1	1602001006000	5
1102996	1	1610001006000	1
1103010	1	0201040108000	1
1103010	1	0202040108000	1
1103010	1	0204000108000	1
1103010	1	0204060108000	2
1103010	1	0402001008000	1
1103010	1	0406001008000	2
1103010	1	0414001008000	2
1103010	1	1402001008000	2
1103010	1	1403001008000	2
1103010	1	1404001008000	2
1103010	1	2101001008000	1
1103028	1	1301091006000	1
1103051	1	0401001008000	10
1103051	1	0402001008000	1
1103051	1	0406001008000	1
1103051	1	1602001006000	2
1103051	1	1612001006000	2
1103051	1	2101001008000	5
1103051	1	2201000008000	4
1103101	1	0101000006000	1
1103101	1	0101250005000	2
1103259	1	0101000006000	1
1103259	1	0101000106000	5
1103259	1	0201040108000	6
1103259	1	0201090108000	8
1103259	1	0204060108000	2
1103259	1	0212000108000	1
1103259	1	1601001006000	24
1103259	1	1602001006000	7
1103259	1	2101001008000	1
1103259	1	2102001008000	3
1103259	1	2104081008000	3
1103259	1	2104101008000	1
1103259	1	2111001008000	1
1103283	1	2115001008000	1
1103309	1	0101090006000	2
1103309	1	0101090106000	2
1103309	1	1401001008000	1
1103309	1	1402001008000	2
1103309	1	1404001008000	3
1103309	1	1404081008000	9
1103309	1	1412001008000	9
1103309	1	1610001006000	1
1103309	1	1612001006000	1
1103309	1	1804000008000	3
1103341	1	0102000006000	2
1103341	1	1602001006000	1
1103341	1	1801001008000	1
1103390	1	0101090006000	2
1103390	1	0103000006000	2
1103390	1	0104000006000	1
1103390	1	0115000018000	1
1103390	1	0201040108000	1
1103390	1	0204150108000	1
1103390	1	0415001008000	5
1103390	1	1401001008000	1
1103390	1	1405001008000	1
1103390	1	1410131008000	1
1103390	1	2201000008000	2
1103390	1	2203000008000	1
1103390	1	2204000008000	1
1103390	1	2205001008000	1
1103390	1	2206000008000	2
1103390	1	2212000008000	2
1103408	1	0101000006000	1
1103408	1	0104000006000	1
1103408	1	0409001008000	1
1103408	1	1401001008000	7
1103408	1	1402001008000	2
1103408	1	1403001008000	17
1103408	1	1404001008000	4
1103408	1	1410131008000	8
1103408	1	1415001008000	5
1103408	1	1601001006000	4
1103408	1	1602001006000	1
1103408	1	1603001006000	7
1103408	1	1606001006000	1
1103408	1	1612001006000	5
1103408	1	2001000106000	1
1103408	1	2101091008000	4
1103408	1	2104081008000	3
1103408	1	2111001008000	1
1103408	1	2112001008000	3
1103408	1	2201000008000	1
1103408	1	2202001008000	3
1103408	1	2203000008000	1
1103408	1	2204080008000	14
1103408	1	2212000008000	1
1103473	1	1301001006000	1
1103473	1	1602001006000	5
1103473	1	1604001006000	4
1103473	1	1606001006000	1
1103473	1	1612001006000	5
1103481	1	1601001006000	1
1103481	1	1604001006000	3
1103481	1	1610001006000	1
1103481	1	1803000008000	2
1103481	1	1804000008000	2
1103481	1	1811320008000	1
1103481	1	1812000008000	3
1103481	1	2101091008000	1
1103481	1	2117001008000	1
1103499	1	0101000006000	5
1103499	1	0109000006000	13
1103499	1	0409001008000	2
1103499	1	1601001006000	1
1103499	1	1601091006000	2
1103499	1	1602001006000	5
1103499	1	1610001006000	1
1103499	1	1615000006000	1
1103499	1	2101091008000	3
1103499	1	2215000008000	3
1103515	1	0106000006000	1
1103515	1	0109000006000	2
1103515	1	0202040108000	1
1103515	1	2215000008000	3
1103564	1	0202040108000	39
1103564	1	0204000108000	18
1103564	1	0204060108000	4
1103564	1	0212000108000	8
1103564	1	0415001008000	1
1103564	1	2201000008000	1
1103564	1	2202001008000	1
1103564	1	2215000008000	2
1103614	1	0102000006000	1
1103614	1	0109000006000	1
1103614	1	0112000006000	1
1103614	1	0401091008000	1
1103614	1	0406001008000	1
1103614	1	0412001008000	2
1103614	1	0415001008000	2
1103614	1	1602001006000	4
1103614	1	1612001006000	5
1103614	1	1815001008000	1
1103648	1	1601001006000	3
1103648	1	1603001006000	4
1103648	1	1606001006000	2
1103648	1	1806001008000	2
1103648	1	1815001008000	1
1103648	1	2204080008000	1
1103671	1	0101000006000	1
1103671	1	0101210006000	1
1103671	1	2104001008000	1
1103671	1	2110131008000	1
1103671	1	2111001008000	2
1103671	1	2115001008000	1
1103671	1	2206000006000	3
1103671	1	2212001008000	2
1103705	1	0101000006000	3
1103705	1	0101000105000	1
1103705	1	0101090006000	3
1103705	1	0101170006000	79
1103705	1	0101180006000	4
1103705	1	0101220006000	5
1103705	1	0101250005000	1
1103705	1	0102000006000	2
1103705	1	0103000006000	3
1103705	1	0108000006000	2
1103705	1	0129000006000	45
1103705	1	0401001008000	4
1103705	1	0406001008000	1
1103705	1	0408001008000	6
1103705	1	1401001008000	1
1103705	1	1412001008000	1
1103705	1	2103001008000	1
1103705	1	2117001008000	3
1103705	1	2201000008000	8
1103705	1	2202001008000	2
1103705	1	2204080008000	3
1103705	1	2206000008000	11
1103705	1	2210280008000	11
1103705	1	2212000008000	6
1103705	1	2215000008000	3
