1000	0.06330	0.02513
1000	0.05220	0.02234
1000	0.06110	0.02304
1000	0.06650	0.02264
1000	0.07100	0.02352
1000	0.06790	0.02247
1000	0.06980	0.02366
1000	0.06570	0.02300
1000	0.06630	0.02322
1000	0.06720	0.02289
1000	0.06680	0.02295
1000	0.06450	0.02289
1000	0.06520	0.02298
1000	0.07030	0.02331
1000	0.06550	0.02231
1000	0.07010	0.02380
1000	0.06920	0.02402
1000	0.06860	0.02333
1000	0.06790	0.02289
1000	0.07270	0.02388
1000	0.07250	0.02388
1000	0.06110	0.02150
1000	0.06740	0.02318
1000	0.06720	0.02310
1000	0.06830	0.02304
1000	0.07120	0.02316
1000	0.06700	0.02281
1000	0.06530	0.02214
1000	0.06520	0.02355
2081	0.08390	0.02920
