0	1100032	0.000000083923	0.001152493607	0.006705660731	0.004424246261	0.016446724829	0.004069299541	0.036244864797	0.018116473714	0.030190613604	0.020129966103	0.025889788607	0.022652025945	0.018112355591	0.020134487332	0.018118694848	0.105011038174	0.006963176172	0.060409378019	0.030203704376	0.012075503107	0.004261446065	0.002836080929	0.006016132425	0.005799351757	0.004276624211	0.018111884708	0.013802709189	0.009020382589	0.009452517767	0.012057460678	0.022646630156	0.007815133740	0.016472503552	0.022647413398	0.008113283518	0.030165901512	0.090612997469	0.090613696950	0.181228381971	0.090613908734	0.090613618106	0.090613729424	0.090612618464	0.181227603439	0.181228528123	0.090613115998	0.090611924538	0.181228123155	0.036240206471	0.181226837809
1	1100131	0.000000088749	0.001235916418	0.006754295212	0.135171578842	0.016565916660	0.129545897897	0.036507990531	0.018247949765	0.030409689239	0.020276058629	0.026077744295	0.022816464745	3.950642194492	0.020280645729	0.018250203257	1.029187724484	0.008111399581	0.060847939415	0.030422970726	0.012197883714	0.004690194132	0.002918164873	0.006976931845	1.447361730877	0.004741943914	0.018243293918	0.014209263939	0.036612775370	0.009910884642	0.012144817538	0.022810990341	0.009350695807	0.016737523869	0.348213289108	0.031665203972	0.033754550202	0.091270823978	0.091271533652	0.182544069772	0.091271748522	0.091271453659	0.091271566599	0.560320985888	1.260930289658	0.182544218055	0.091270944234	0.555266733316	0.182543807185	0.036503264328	0.182542503109
2	1100172	0.000000083056	0.001151109081	0.006705324449	0.004324975917	0.016445900675	0.004041037528	0.036243045432	0.018115564629	0.030189098816	0.020128955954	0.025888489000	0.022650888944	0.018111446919	0.020133476729	0.018117785541	0.055910870568	0.006962826996	0.060406345616	0.030202188274	0.012074897266	0.004261234803	0.002835940571	0.005954156643	0.005799062970	0.004276411442	0.018110976084	0.017355300300	0.009019931838	0.009452047542	0.012056856646	0.022645493696	0.007496277893	0.016471676813	0.022646276860	0.007525704049	0.030164389202	0.090608448973	0.090609148383	0.181219284738	0.090609360147	0.090609069548	0.090609180854	0.090608070006	0.181218506285	0.181219430876	0.090608567490	0.090607376150	0.181219025949	0.036238387574	0.181217740731
3	1100180	0.000000083929	0.001143544439	0.006714688542	0.420927689238	0.016468850000	0.004079092887	0.036293707430	0.018140878963	0.030231279558	0.020157084532	0.025924677819	0.022682549855	0.018136749738	0.020161617952	0.018143106086	0.013929950772	0.006972550144	0.060490785833	0.030244405628	0.012091767487	0.004267117489	0.002866430156	0.005962360461	0.005807104440	0.004417184041	0.018731060456	0.013821125487	0.009032483370	0.009787317754	0.012073676460	0.029575477916	0.007728507074	0.016494698183	0.209128446654	0.007536189001	0.030206500876	0.090735106306	0.090735807673	0.181472606082	0.090736020029	0.090735728617	0.090735840235	0.090734726278	0.181471825451	0.181472752629	0.090735225155	0.090734030481	0.181472346568	0.036289036542	0.181471057755
4	1100289	0.000000087389	0.001201327458	0.006871105821	0.004430972783	0.017005710707	0.004153073316	0.036460719041	0.018224329663	0.030370331613	0.020249812625	0.026043977371	0.022786922727	0.018220162365	0.020254387856	0.018557231964	1.928948960644	0.140209888670	0.060769150264	0.031492327579	1.280344200884	0.160102686778	0.002976024190	0.006376670552	0.005991339604	0.319835188803	0.018219685860	0.013952970006	0.009907909758	0.009607928049	0.012653466327	0.022922117597	0.728094569744	0.016570590030	0.024800851469	0.007570752858	0.030345324556	0.093558095207	0.091153350896	0.182307701667	0.091153565211	0.091153271111	0.091153383758	0.091152259526	0.182306913835	0.182307849566	2.988726359319	0.091151557310	0.182307439760	0.036456005069	0.182306139058
5	1100313	0.000000084532	0.001150582649	0.006713510918	0.005119534255	0.016465963906	0.004045882845	0.036287336192	0.018137695441	0.030225974923	0.020153547091	0.025920126723	0.022678568188	0.018133567665	0.020158078920	0.018139921782	1.030578501489	0.006971327365	0.060480166655	0.030239096385	0.012089645894	0.004442508946	0.003103907099	0.045288114037	0.005904770042	0.004312829553	0.018133095678	0.014090569986	0.009030904901	0.009922886790	0.012253121028	0.022673159748	0.008080222940	0.016491803022	0.022673944826	0.007534870422	0.030201204932	0.090719177915	0.090719879036	0.181440748461	0.090720091317	0.090719800008	0.090719911587	0.090718798021	0.181439968104	0.181440894956	0.995529733346	0.090718102468	0.181440489038	0.036282666943	0.181439200678
6	1100339	0.000000087597	0.001207000517	0.007082564189	0.004355661014	6.287356484038	0.004069786549	0.036505868355	0.018246889380	0.030407922344	0.020274880359	0.026076228385	0.022815138505	0.018242711760	0.020279466925	0.572522201497	0.882037318478	0.203074000415	0.060844402306	0.030421202288	0.537351723829	0.060318971647	0.002965276358	0.006158422095	0.006210086244	0.205718654705	0.018242234074	0.329237752180	0.010386362840	0.010210282014	0.012417224094	0.022809664737	0.008635306361	0.016591106340	0.023484162901	0.007622268470	0.030382853370	0.091265518441	0.091266228032	0.182533458417	0.091266442878	0.091266148049	0.091266260976	0.091265133957	0.182532668633	0.182533606683	0.091265638683	0.091264430002	0.182533195861	0.036501142702	0.182531891935
7	1100354	0.000000085298	0.001154131810	0.006707445682	0.054059754673	0.016451099352	0.004093079055	0.036254521798	0.018121299039	0.030198653944	0.020135327869	0.025896686784	0.022658061030	0.018117178722	0.020139851508	0.018123521357	0.197577227422	0.006965029564	0.060425473697	0.030211751690	0.012078718847	0.004262567415	0.002893994116	0.006404086633	0.005962615816	0.004327648114	0.018116707588	0.013806350436	0.009377037737	0.009829016308	0.012060666815	0.022652662365	0.007611161248	0.016476891800	0.032495392562	0.007528079194	0.030173928692	0.090637140417	0.090637840270	0.181276669138	0.090638052168	0.090637761385	0.090637872762	0.090636761210	0.181275890192	0.181276815369	0.090637259009	0.090636066914	0.181276410185	0.036249860990	0.181275124153
8	1100404	0.000000087085	0.001227524568	0.006928066127	0.004583190224	0.016563052084	0.005021260871	0.036501666667	0.018244789927	0.030404424075	0.020272547505	0.026073227039	0.022812512687	0.018240613268	0.020277133016	0.018247042639	4.685810318603	0.007213386314	0.060837399196	0.370753833571	0.274367405172	0.004349670943	0.002869212918	0.005996032362	0.006602152706	0.227856881953	0.018240135692	0.013899531815	1.772815596385	0.010750007026	0.012142718066	0.022807040179	0.007724183231	0.016589197051	0.022807834556	0.007579227005	0.037721112604	0.091255014026	0.091255723454	0.182512449030	0.091255938250	0.091255643489	0.091255756390	0.091254629631	0.182511659427	0.182512597261	0.091255134241	0.091253925837	0.182512186534	0.036496942102	0.182510882908
9	1100487	0.000000083417	0.001149919972	0.007060971335	0.004327205284	0.178907889755	0.004043126196	0.036262137567	0.018125104419	0.030204994769	0.020139556301	0.025902126871	0.022662820459	0.018120982372	0.020144081839	0.018127327670	0.430089081043	0.006966491198	0.060438167180	0.030218098018	0.012081254865	0.004263451736	0.002893704132	0.006017632607	0.005802093444	0.004492202262	0.018120511040	0.014346425758	0.009024661941	0.009456981989	0.012063195257	0.022657419527	0.007500198344	0.016480352490	0.022658203515	0.007529655348	0.030180259138	0.090656180191	0.090656880339	0.181314749690	0.090657092325	0.090656801420	0.090656912844	0.090655800825	0.181313970417	0.181314895983	0.090656298833	0.090655106237	0.181314490628	0.036257474801	0.181313204056
