0	112000006000	0.001060434007	0.001060434007	0.001060434007	0.001060434007	0.001060434007	0.001060434007	0.001060434007	0.001060434007	0.001060434007	0.001060434007	0.001060434007	0.001060434007	0.001060434007	0.001060434007	0.001060434007	0.001060434007	0.001060434007	0.001060434007	0.001060434007	0.001060434007	0.001060434007	0.001060434007	0.001060434007	0.001060434007	0.001060434007
1	402001008000	0.001061964499	0.001061964499	0.001061964499	0.001061964499	0.001061964499	0.001061964499	0.001061964499	0.001061964499	0.001061964499	0.001061964499	0.001061964499	0.001061964499	0.001061964499	0.001061964499	0.001061964499	0.001061964499	0.001061964499	0.001061964499	0.001061964499	0.001061964499	0.001061964499	0.001061964499	0.001061964499	0.001061964499	0.001061964499
2	1615001016000	0.001048208503	0.001048208503	0.001048208503	0.001048208503	0.001048208503	0.001048208503	0.001048208503	0.001048208503	0.001048208503	0.001048208503	0.001048208503	0.001048208503	0.001048208503	0.001048208503	0.001048208503	0.001048208503	0.001048208503	0.001048208503	0.001048208503	0.001048208503	0.001048208503	0.001048208503	0.001048208503	0.001048208503	0.001048208503
3	103000006000	0.001061502601	0.001061502601	0.001061502601	0.001061502601	0.001061502601	0.001061502601	0.001061502601	0.001061502601	0.001061502601	0.001061502601	0.001061502601	0.001061502601	0.001061502601	0.001061502601	0.001061502601	0.001061502601	0.001061502601	0.001061502601	0.001061502601	0.001061502601	0.001061502601	0.001061502601	0.001061502601	0.001061502601	0.001061502601
4	104000006000	0.001062451247	0.001062451247	0.001062451247	0.001062451247	0.001062451247	0.001062451247	0.001062451247	0.001062451247	0.001062451247	0.001062451247	0.001062451247	0.001062451247	0.001062451247	0.001062451247	0.001062451247	0.001062451247	0.001062451247	0.001062451247	0.001062451247	0.001062451247	0.001062451247	0.001062451247	0.001062451247	0.001062451247	0.001062451247
5	106000006000	0.001060005197	0.001060005197	0.001060005197	0.001060005197	0.001060005197	0.001060005197	0.001060005197	0.001060005197	0.001060005197	0.001060005197	0.001060005197	0.001060005197	0.001060005197	0.001060005197	0.001060005197	0.001060005197	0.001060005197	0.001060005197	0.001060005197	0.001060005197	0.001060005197	0.001060005197	0.001060005197	0.001060005197	0.001060005197
6	109000006000	0.001054999377	0.001054999377	0.001054999377	0.001054999377	0.001054999377	0.001054999377	0.001054999377	0.001054999377	0.001054999377	0.001054999377	0.001054999377	0.001054999377	0.001054999377	0.001054999377	0.001054999377	0.001054999377	0.001054999377	0.001054999377	0.001054999377	0.001054999377	0.001054999377	0.001054999377	0.001054999377	0.001054999377	0.001054999377
7	114000006000	0.001051267113	0.001051267113	0.001051267113	0.001051267113	0.001051267113	0.001051267113	0.001051267113	0.001051267113	0.001051267113	0.001051267113	0.001051267113	0.001051267113	0.001051267113	0.001051267113	0.001051267113	0.001051267113	0.001051267113	0.001051267113	0.001051267113	0.001051267113	0.001051267113	0.001051267113	0.001051267113	0.001051267113	0.001051267113
8	116000006000	0.001050367018	0.001050367018	0.001050367018	0.001050367018	0.001050367018	0.001050367018	0.001050367018	0.001050367018	0.001050367018	0.001050367018	0.001050367018	0.001050367018	0.001050367018	0.001050367018	0.001050367018	0.001050367018	0.001050367018	0.001050367018	0.001050367018	0.001050367018	0.001050367018	0.001050367018	0.001050367018	0.001050367018	0.001050367018
9	129000005000	0.001048573146	0.001048573146	0.001048573146	0.001048573146	0.001048573146	0.001048573146	0.001048573146	0.001048573146	0.001048573146	0.001048573146	0.001048573146	0.001048573146	0.001048573146	0.001048573146	0.001048573146	0.001048573146	0.001048573146	0.001048573146	0.001048573146	0.001048573146	0.001048573146	0.001048573146	0.001048573146	0.001048573146	0.001048573146
